station,temp_eve,latitude,longitude,lat_m,lon_m
KNCWAXHA102,29.229032258064517,34.967,-80.746,4159397.4796808837,-8988603.603593668
KNCWAXHA103,28.48064516129032,34.991,-80.721,4162658.1472653775,-8985820.616323836
KNCWAXHA110,27.787096774193547,34.925,-80.724,4153693.608815324,-8986154.574796217
KNCWAXHA120,29.5258064516129,34.955,-80.742,4157767.5041028843,-8988158.325630495
KNCWAXHA127,29.361290322580647,34.989,-80.803,4162386.388461467,-8994948.814568885
KNCWAXHA136,29.69032258064516,35.023,-80.806,4167007.191634299,-8995282.773041263
KNCWAXHA144,29.4741935483871,35.022,-80.801,4166871.258240498,-8994726.175587298
KNCWAXHA149,28.396774193548385,34.959,-80.775,4158310.8027751334,-8991831.868826672
KNCWAXHA151,29.832258064516132,34.93,-80.777,4154372.4878888344,-8992054.50780826
KNCWAXHA164,28.925806451612903,34.94,-80.76,4155730.370174501,-8990162.076464774
KNCWAXHA165,29.4741935483871,35.024,-80.805,4167143.1266907607,-8995171.453550473
KNCWAXHA170,28.316129032258065,34.88,-80.728,4147585.5573960473,-8986599.852759387
KNCWAXHA173,29.529032258064515,34.983,-80.811,4161571.151884079,-8995839.370495232
KNCWAXHA178,29.096774193548388,34.944,-80.775,4156273.569448358,-8991831.868826672
KNCWAXHA24,28.56451612903226,34.90204,-80.71175,4150576.7270596432,-8984790.911033997
KNCWAXHA62,29.783870967741933,34.93151,-80.77982,4154577.5175032,-8992368.428772297
KNCWAXHA76,28.29032258064516,35.02902,-80.77279,4167825.545800256,-8991585.85275202
KNCWAXHA88,28.16774193548387,34.85,-80.76,4143515.3809116287,-8990162.076464774
KNCWAXHA89,29.635483870967743,34.966,-80.778,4159261.639265274,-8992165.827299053
KNCWAYNE109,24.10967741935484,35.50038,-82.97867,4232090.422477761,-9237143.291103086
KNCWAYNE115,22.703225806451613,35.547,-83.001,4238466.970155329,-9239629.0553325
KNCWAYNE119,23.103225806451615,35.607,-83.022,4246679.05398353,-9241966.76463916
KNCWAYNE166,22.85483870967742,35.544,-83.001,4238056.527354253,-9239629.0553325
KNCWAYNE173,22.503225806451617,35.561,-83.012,4240382.5729721235,-9240853.569731224
KNCWAYNE174,21.9,35.482,-83.055,4229577.477013253,-9245640.307835337
KNCWAYNE195,23.406451612903226,35.495,-82.994,4231354.8000442,-9238849.818896947
KNCWAYNE197,22.112903225806452,35.472,-83.046,4228210.501048764,-9244638.432418197
KNCWAYNE202,22.783870967741933,35.574,-83.009,4242161.64666222,-9240519.611258846
KNCWAYNE209,23.68064516129032,35.489,-82.982,4230534.461378991,-9237513.985007428
KNCWAYNE210,23.322580645161292,35.495,-82.974,4231354.8000442,-9236623.429081082
KNCWAYNE22,23.92258064516129,35.50124,-82.96976,4232208.017248196,-9236151.434440117
KNCWAYNE226,21.26451612903226,35.497,-83.014,4231628.259879906,-9241076.20871281
KNCWAYNE240,22.225806451612904,35.475,-83.041,4228620.57598506,-9244081.83496423
KNCWAYNE5,21.925806451612903,35.44523,-83.03362,4224551.942808007,-9243260.297122177
KNCWAYNE85,22.135483870967743,35.572,-82.983,4241887.924228637,-9237625.304498222
KNCWAYNE88,22.116129032258065,35.492,-82.929,4230944.623054368,-9231614.051995385
KNCWEAVE106,24.348387096774193,35.759,-82.56,4267510.61389696,-9190537.159892667
KNCWEAVE125,25.248387096774195,35.743,-82.611,4265315.947380387,-9196214.453923125
KNCWEAVE37,25.219354838709677,35.70127,-82.54812,4259594.057097052,-9189214.684342042
KNCWEAVE39,25.44838709677419,35.70525,-82.51968,4260139.653300599,-9186048.75802388
KNCWEAVE64,25.10967741935484,35.773,-82.516,4269431.309165862,-9185639.102297762
KNCWEAVE65,24.17096774193548,35.716,-82.59,4261613.447551624,-9193876.744616464
KNCWEAVE67,23.72258064516129,35.759,-82.519,4267510.61389696,-9185973.060770143
KNCWEAVE79,25.816129032258065,35.69,-82.571,4258049.26280972,-9191761.674291393
KNCWEAVE93,25.532258064516128,35.688,-82.565,4257775.1428846475,-9191093.757346632
KNCWEDDI10,28.55806451612903,35.027,-80.754,4167550.941836939,-8989494.159520015
KNCWEDDI18,27.967741935483872,35.043,-80.72,4169726.208778504,-8985709.296833042
KNCWEDDI20,28.061290322580643,35.044,-80.754,4169862.1771054473,-8989494.159520015
KNCWENDE38,27.54516129032258,35.81,-78.385,4274509.060886287,-8725778.28583075
KNCWENDE46,28.6,35.807,-78.409,4274097.2631902145,-8728449.953609789
KNCWENDE49,27.370967741935484,35.689,-78.346,4257912.201988067,-8721436.825689811
KNCWENDE5,27.864516129032257,35.84644,-78.41134,4279512.273036003,-8728710.441218244
KNCWENDE55,28.97741935483871,35.77,-78.426,4269019.703147483,-8730342.384953273
KNCWENDE73,28.12258064516129,35.791,-78.348,4271901.271452906,-8721659.464671398
KNCWENDE79,28.46451612903226,35.737,-78.403,4264493.061161724,-8727782.036665028
KNCWESLE8,28.57741935483871,34.971,-80.736,4159940.8579248614,-8987490.408685734
KNCWESTC5,30.029032258064515,35.39854,-80.60698,4218173.901278512,-8973127.967983585
KNCWESTE26,29.203225806451613,35.254,-79.589,4198452.52739568,-8859806.95274585
KNCWESTE37,29.048387096774192,35.241,-79.607,4196680.502993576,-8861810.70358013
KNCWESTE38,29.293548387096777,35.248,-79.589,4197634.634674018,-8859806.95274585
KNCWESTF25,26.73225806451613,36.498,-80.464,4369363.550761496,-8957211.507189965
KNCWESTJ31,22.925806451612903,36.29448,-81.44791,4341217.388303785,-9066739.867376372
KNCWESTJ32,22.496774193548383,36.363,-81.533,4350685.259262354,-9076212.042847974
KNCWESTJ40,22.032258064516128,36.397,-81.528,4355386.36299613,-9075655.44539401
KNCWESTJ48,22.56451612903226,36.31,-81.439,4343361.162340597,-9065748.010713406
KNCWESTJ51,20.37741935483871,36.362,-81.567,4350547.022609245,-9079996.905534945
KNCWESTJ54,22.73225806451613,36.415,-81.498,4357876.015149879,-9072315.86067021
KNCWESTJ58,22.096774193548388,36.331,-81.467,4346262.56697474,-9068864.956455618
KNCWESTJ6,22.858064516129033,36.41049,-81.4959,4357252.164814663,-9072082.089739544
KNCWESTJ71,21.603225806451615,36.374,-81.525,4352205.979707761,-9075321.486921629
KNCWESTJ80,22.570967741935487,36.401,-81.48,4355939.569189635,-9070312.109835932
KNCWESTJ82,22.26451612903226,36.367,-81.499,4351238.223639593,-9072427.180161003
KNCWESTJ86,23.503225806451617,36.40959,-81.48459,4357127.675734696,-9070823.066298671
KNCWESTJ90,22.725806451612904,36.382,-81.526,4353312.093286039,-9075432.806412421
KNCWHISP13,29.129032258064516,35.251,-79.371,4198043.573468181,-8835539.303752916
KNCWHITT10,25.84193548387097,35.38026,-83.27382,4215677.786134082,-9269999.23881072
KNCWHITT12,25.029032258064515,35.43806,-83.33441,4223572.25169669,-9276744.086757885
KNCWHITT3,24.687096774193545,35.42362,-83.31464,4221599.470474795,-9274543.300424902
KNCWHITT4,23.14516129032258,35.42545,-83.29054,4221849.464035025,-9271860.500696784
KNCWILKE10,26.177419354838708,36.12972,-81.11759,4318485.355725671,-9029968.81317754
KNCWILKE17,27.5,36.113,-81.178,4316181.15836898,-9036693.623616362
KNCWILKE25,25.870967741935484,36.164,-81.061,4323211.0470186565,-9023669.24319355
KNCWILKE26,26.15806451612903,36.153,-81.107,4321694.409937007,-9028789.93977004
KNCWILKE31,26.65806451612903,36.124,-81.254,4317697.022457997,-9045153.904916652
KNCWILKE35,25.629032258064516,36.1,-81.145,4314389.956334437,-9033020.080420185
KNCWILKE37,26.161290322580644,36.14,-81.309,4319902.294906993,-9051276.47691028
KNCWILLA10,28.006451612903227,34.639,-77.947,4114930.2629402876,-8677020.348863296
KNCWILLI16,27.56451612903226,35.83,-77.064,4277254.776533697,-8578725.238492833
KNCWILLI22,27.5,35.789,-77.104,4271626.803577306,-8583178.018124565
KNCWILLI31,27.432258064516127,35.725,-77.043,4262847.4747158345,-8576387.529186176
KNCWILLO31,27.9741935483871,35.575,-78.733,4242298.5104417335,-8764517.468626808
KNCWILLO4,28.241935483870968,35.58037,-78.69026,4243033.49816265,-8759759.673590304
KNCWILLO57,28.36774193548387,35.556,-78.636,4239698.3907042155,-8753719.47801986
KNCWILMI190,28.07741935483871,34.07278,-77.9075,4038578.7935300223,-8672623.228976961
KNCWILMI197,28.44838709677419,34.09151,-77.88447,4041096.211975802,-8670059.54110399
KNCWILMI219,27.94838709677419,34.29467,-77.76258,4068437.9703796464,-8656490.8083712
KNCWILMI266,28.16774193548387,34.059,-77.916,4036727.038597917,-8673569.444648704
KNCWILMI290,28.187096774193545,34.115,-77.918,4044254.1889381134,-8673792.08363029
KNCWILMI318,27.97741935483871,34.17783,-77.87713,4052705.31808543,-8669242.456041567
KNCWILMI359,28.46451612903226,34.096,-77.909,4041699.7762497975,-8672790.20821315
KNCWILMI369,27.79032258064516,34.252,-77.788,4062689.8700265754,-8659320.549827164
KNCWILMI400,28.18064516129032,34.10439,-77.90457,4042827.680392086,-8672297.062868938
KNCWILMI406,28.6,34.097,-77.903,4041834.2047238015,-8672122.291268392
KNCWILMI411,28.125806451612902,34.096,-77.885,4041699.7762497975,-8670118.540434113
KNCWILMI430,28.183870967741935,34.097,-77.91,4041834.2047238015,-8672901.527703945
KNCWILMI488,28.55161290322581,34.071,-77.89,4038339.5803807913,-8670675.137888078
KNCWILMI554,27.751612903225805,34.273,-77.782,4065518.4275962804,-8658652.632882405
KNCWILMI555,27.932258064516127,34.12653,-77.87781,4045804.59388248,-8669318.153295308
KNCWILSO36,29.33225806451613,35.745,-77.925,4265590.256568287,-8674571.320065843
KNCWILSO50,29.038709677419355,35.793,-77.935,4272175.74623615,-8675684.514973776
KNCWILSO6,29.56451612903226,35.78629,-77.94016,4271254.910625882,-8676258.92354627
KNCWINGA8,29.496774193548383,34.89941,-80.42948,4150219.753121198,-8953368.75836778
KNCWINNA26,27.925806451612903,34.08628,-78.04588,4040393.214217767,-8688027.620112933
KNCWINST118,27.74516129032258,36.188,-80.328,4326520.8123231875,-8942072.05644208
KNCWINST125,28.580645161290324,36.052,-80.315,4307778.8528765375,-8940624.903061768
KNCWINST133,27.061290322580643,36.14,-80.375,4319902.294906993,-8947304.072509363
KNCWINST16,27.76451612903226,36.14094,-80.3777,4320031.868648239,-8947604.635134505
KNCWINST161,29.05806451612903,35.996,-80.288,4300070.99217059,-8937619.276810348
KNCWINST191,28.312903225806455,36.087,-80.25,4312599.050635273,-8933389.136160204
KNCWINST192,28.932258064516127,36.016,-80.134,4302823.170766215,-8920476.075228184
KNCWINST204,27.919354838709676,36.09,-80.325,4313012.310273851,-8941738.0979697
KNCWINST207,27.135483870967743,36.088,-80.372,4312736.802095678,-8946970.114036983
KNCWINST208,27.970967741935485,36.036,-80.292,4305576.047843739,-8938064.55477352
KNCWINST224,29.009677419354837,36.046,-80.362,4306952.748528884,-8945856.91912905
KNCWINST226,27.503225806451617,35.994,-80.254,4299795.81270098,-8933834.414123379
KNCWINST229,26.580645161290324,36.14428,-80.31021,4320492.281521802,-8940091.682700867
KNCWINST238,28.074193548387097,36.065,-80.351,4309568.961694706,-8944632.404730324
KNCWINST241,28.067741935483873,36.12821,-80.2963,4318277.241187651,-8938543.228583934
KNCWINST244,28.719354838709677,36.15,-80.307,4321280.81856613,-8939734.34713542
KNCWINST246,28.45483870967742,36.079,-80.27,4311497.102028938,-8935615.52597607
KNCWINST255,28.29032258064516,36.119,-80.328,4317007.96700041,-8942072.05644208
KNCWINST267,28.403225806451612,35.98308,-80.17319,4298293.455827941,-8924838.686072374
KNCWINST290,27.570967741935487,36.131,-80.327,4318661.773833871,-8941960.736951286
KNCWINST294,28.364516129032257,36.056,-80.337,4308329.624093393,-8943073.93185922
KNCWINST296,28.45483870967742,36.165,-80.307,4323348.933669341,-8939734.34713542
KNCWINST298,28.345161290322583,36.112,-80.325,4316043.363071979,-8941738.0979697
KNCWINST308,28.200000000000003,36.194,-80.258,4327348.412101508,-8934279.69208655
KNCWINST313,27.26774193548387,36.138,-80.148,4319626.611261118,-8922034.548099289
KNCWINST318,28.351612903225806,36.209,-80.238,4329417.689044156,-8932053.302270684
KNCWINST74,28.48709677419355,36.1101,-80.31904,4315781.556841261,-8941074.63380457
KNCWINST89,28.72258064516129,36.01049,-80.27934,4302064.875883984,-8936655.25002008
KNCWINST96,28.358064516129033,36.16617,-80.33967,4323510.263283743,-8943371.154899636
KNCWINTE56,28.345161290322583,35.549,-77.428,4238740.607220403,-8619245.533141585
KNCWINTE58,28.47741935483871,35.56,-77.426,4240245.733104055,-8619022.89416
KNCWINTE63,28.148387096774194,35.531,-77.378,4236278.119275644,-8613679.558601921
KNCWINTE67,28.138709677419353,35.537,-77.43,4237098.887190443,-8619468.172123173
KNCYADKI49,27.416129032258063,36.077,-80.657,4311221.632395543,-8978696.168913066
KNCYADKI50,27.296774193548387,36.067,-80.603,4309844.389303125,-8972684.916410228
KNCYADKI6,28.241935483870968,36.14157,-80.62579,4320118.711492683,-8975221.887605406
KNCYOUNG102,28.05806451612903,35.995,-78.419,4299933.401563588,-8729563.14851772
KNCYOUNG105,27.79032258064516,35.921,-78.384,4289756.531529016,-8725666.966339955
KNCYOUNG106,27.69032258064516,35.974,-78.389,4297044.40163906,-8726223.563793922
KNCYOUNG23,28.206451612903223,36.0513,-78.44334,4307682.470791361,-8732272.664923629
KNCYOUNG42,27.54516129032258,36.039,-78.545,4305989.039692087,-8743589.404357672
KNCYOUNG59,28.638709677419353,36.009,-78.438,4301859.82884074,-8731678.218842791
KNCYOUNG62,27.55161290322581,36.018,-78.506,4303098.427030899,-8739247.944216736
KNCYOUNG64,28.432258064516127,36.05684,-78.55174,4308445.289605452,-8744339.697725618
KNCYOUNG65,27.241935483870968,36.046,-78.477,4306952.748528884,-8736019.678983731
KNCYOUNG68,27.5258064516129,36.04,-78.538,4306126.707137801,-8742810.167922119
KNCYOUNG73,28.806451612903224,36.046,-78.45,4306952.748528884,-8733014.052732311
KNCYOUNG74,27.280645161290323,36.02643,-78.54772,4304258.708969682,-8743892.193372631
KNCYOUNG78,27.76774193548387,36.014,-78.426,4302547.92148635,-8730342.384953273
KNCYOUNG85,28.90967741935484,36.018,-78.51,4303098.427030899,-8739693.222179908
KNCYOUNG97,27.693548387096776,36.049,-78.527,4307365.792831973,-8741585.653523395
KNCYOUNG99,27.63225806451613,35.954,-78.375,4294293.687611824,-8724665.090922816
KNCZEBUL27,28.64516129032258,35.94397,-78.3457,4292914.466745467,-8721403.429842573
KNCZEBUL3,29.074193548387097,35.89555,-78.42708,4286258.714629811,-8730462.61000333
KNCZEBUL46,27.41290322580645,35.912,-78.24,4288519.453942456,-8709636.959665723
KNCZEBUL59,27.283870967741933,35.93,-78.339,4290993.7498961575,-8720657.589254258
KNCZEBUL6,27.5258064516129,35.92806,-78.2434,4290727.04869815,-8710015.44593442
KNCZIONV18,20.45483870967742,36.313,-81.727,4343775.600860823,-9097808.02406187
KNCZIRCO18,23.787096774193547,35.213,-82.416,4192864.7995067444,-9174507.153218435
KSCCHERA21,29.370967741935484,34.703,-79.901,4123592.921366518,-8894538.63387335
KSCCLOVE22,28.541935483870965,35.14375,-81.1096,4183433.394711676,-9029079.370446103
KSCCLOVE62,28.606451612903225,35.14,-81.186,4182922.8980047074,-9037584.17954271
KSCCLOVE87,29.532258064516128,35.121,-81.04,4180336.7426897325,-9021331.53388689
KSCFORTM114,28.693548387096776,35.082,-80.972,4175030.2075910247,-9013761.808512947
KSCFORTM120,28.967741935483872,34.969,-80.813,4159669.1654864023,-8996062.009476818
KSCFORTM183,29.438709677419357,35.073,-80.985,4173805.982928689,-9015208.96189326
KSCFORTM44,28.496774193548383,35.04493,-80.88219,4169988.6291432073,-9003764.205044802
KSCLAKEW19,29.229032258064517,35.109,-81.052,4178703.692228888,-9022667.36777641
KSCLANCA84,30.02258064516129,34.926,-80.787,4153829.381320425,-8993167.702716192
KSCLANDR55,25.93548387096774,35.192,-82.157,4190003.8854921847,-9145675.405102976
KSCLANDR61,26.661290322580644,35.167,-82.197,4186598.9994515707,-9150128.184734708
KTNTELLI54,23.506451612903227,35.28823,-84.09759,4203119.763843808,-9361700.895741494
KVADANVI47,29.596774193548388,36.579,-79.409,4380586.155675246,-8839769.444403062
KVADANVI61,28.612903225806452,36.573,-79.414,4379754.448208818,-8840326.041857027
